"Date","Parameter","Rhat","ESS_Bulk","ESS_Tail"
1991-03-01,"r_Inflation_Category[negative,Intercept]",1.00040051447724,1884.96325206122,1812.13409616088
1991-03-01,"r_Inflation_Category[low,Intercept]",1.0005089625124,1887.27716255947,1808.38048253675
1991-03-01,"r_Inflation_Category[high,Intercept]",1.00100299361693,1860.98280854963,1699.91797060634
1991-04-01,"b_Intercept",0.999734592309553,1836.14216152509,1624.12037396476
1991-04-01,"b_CAPE",1.00224638701218,2386.5479558757,1608.32279454857
1991-04-01,"sd_Inflation_Category__Intercept",1.0010689450445,909.722650536366,1181.67532601378
1991-04-01,"sigma",0.999958770921107,2390.81472469624,1689.77647416005
1991-04-01,"r_Inflation_Category[negative,Intercept]",0.999722117849908,1832.46412261469,1756.87264955198
1991-04-01,"r_Inflation_Category[low,Intercept]",0.999831085213797,1782.75589621757,1759.99917705566
1991-04-01,"r_Inflation_Category[high,Intercept]",0.999740295428188,1746.24609178183,1595.46730284279
1991-05-01,"b_Intercept",0.99984917252196,1697.18305827223,1644.83824025669
1991-05-01,"b_CAPE",1.00024649743584,2080.06362364957,1810.88242222035
1991-05-01,"sd_Inflation_Category__Intercept",1.00012533833539,960.2602519361,1344.16211575082
1991-05-01,"sigma",1.0001216934484,2305.3078769252,1705.97994191566
1991-05-01,"r_Inflation_Category[negative,Intercept]",1.00001460662973,1682.11051426335,1524.44764165711
1991-05-01,"r_Inflation_Category[low,Intercept]",0.999787635595918,1680.23552720135,1857.86745686939
1991-05-01,"r_Inflation_Category[high,Intercept]",0.999798354755596,1601.48237687516,1630.56625251958
1991-06-01,"b_Intercept",0.999793498241462,1882.34399395054,1745.7768580268
1991-06-01,"b_CAPE",0.999744264153214,2557.29793867379,1834.21588993442
1991-06-01,"sd_Inflation_Category__Intercept",1.00008713137695,1037.12202198481,1420.70602800229
1991-06-01,"sigma",0.999931624942312,2649.61303396284,1848.8540983643
1991-06-01,"r_Inflation_Category[negative,Intercept]",1.00111729075799,1959.79729573726,1661.56497180713
1991-06-01,"r_Inflation_Category[low,Intercept]",1.00093608343124,1969.91193456116,1803.02013074933
1991-06-01,"r_Inflation_Category[high,Intercept]",1.00090228425387,1915.72676960222,1563.42079976852
1991-07-01,"b_Intercept",1.00004915217926,1716.02157352798,1606.32021042354
1991-07-01,"b_CAPE",0.999877731537545,2404.95022409851,1774.81909279352
1991-07-01,"sd_Inflation_Category__Intercept",1.00019608672552,904.497189622505,1266.67298184256
1991-07-01,"sigma",1.00033705085481,2562.74907657983,1677.07770841254
1991-07-01,"r_Inflation_Category[negative,Intercept]",1.00033772580804,1716.9342335574,1931.6369535146
1991-07-01,"r_Inflation_Category[low,Intercept]",1.00017387890432,1737.047339439,1927.2166876987
1991-07-01,"r_Inflation_Category[high,Intercept]",0.999974960059063,1724.39753369212,1865.78338250951
1991-08-01,"b_Intercept",0.999682580071309,1820.65474584519,1659.40020959947
1991-08-01,"b_CAPE",1.00295620621208,2146.04918829081,1715.14110519949
1991-08-01,"sd_Inflation_Category__Intercept",1.00018520625951,1088.41051152364,1473.32796547544
1991-08-01,"sigma",1.00064422210882,2245.78449607693,1892.48273415949
1991-08-01,"r_Inflation_Category[negative,Intercept]",0.999987240419802,1719.58898515806,1629.12030355384
1991-08-01,"r_Inflation_Category[low,Intercept]",0.999969896997001,1674.60557342409,1592.95466315461
1991-08-01,"r_Inflation_Category[high,Intercept]",0.999877825258257,1609.87669389809,1748.83238333132
1991-09-01,"b_Intercept",1.00045554003796,1561.69871247749,1532.03797070699
1991-09-01,"b_CAPE",1.0008092313746,2464.36347627115,1817.1152072956
1991-09-01,"sd_Inflation_Category__Intercept",1.00155047791779,1104.45963304276,1593.5871519291
1991-09-01,"sigma",0.999758622697742,2486.45598784149,1516.79393733547
1991-09-01,"r_Inflation_Category[negative,Intercept]",0.999936685743728,1757.18836199312,1751.26356623121
1991-09-01,"r_Inflation_Category[low,Intercept]",0.999680867381883,1750.45854044659,1770.61010683447
1991-09-01,"r_Inflation_Category[high,Intercept]",0.99979417664055,1659.05826889138,1786.28659951174
1991-10-01,"b_Intercept",1.00021574797774,1754.38221909814,1376.86343946224
1991-10-01,"b_CAPE",1.00115175119123,2250.456212013,1878.38215154984
1991-10-01,"sd_Inflation_Category__Intercept",1.00287511091629,745.936735582026,759.243476445762
1991-10-01,"sigma",1.00119043106553,2520.26406965197,1884.09824727383
1991-10-01,"r_Inflation_Category[negative,Intercept]",0.999971904122317,1792.98405949872,1725.96952428318
1991-10-01,"r_Inflation_Category[low,Intercept]",1.00000069719089,1780.37888133706,1821.39129726506
1991-10-01,"r_Inflation_Category[high,Intercept]",1.00027949949395,1801.99415586378,1633.27862265072
1991-11-01,"b_Intercept",0.999739120934534,1816.31702357853,1611.56763513313
1991-11-01,"b_CAPE",1.00135065949929,2333.23176170213,1740.54293099709
1991-11-01,"sd_Inflation_Category__Intercept",1.00016576913752,904.745387562753,1143.6610571966
1991-11-01,"sigma",1.00033167487366,2171.64180365539,1521.41792691217
1991-11-01,"r_Inflation_Category[negative,Intercept]",0.999855625466645,1729.33068267813,1392.41629713574
1991-11-01,"r_Inflation_Category[low,Intercept]",0.999953366479804,1781.80386210306,1430.51727594218
1991-11-01,"r_Inflation_Category[high,Intercept]",1.00018202512376,1783.34786787429,1374.86802146639
1991-12-01,"b_Intercept",1.00018360605692,1861.74050483393,1698.5124634609
1991-12-01,"b_CAPE",1.00081002867659,2451.99114230234,1803.73278859147
1991-12-01,"sd_Inflation_Category__Intercept",0.999751458620016,902.499077788579,1177.8502043345
1991-12-01,"sigma",1.0001847999753,2657.77477095937,1767.33874110439
1991-12-01,"r_Inflation_Category[negative,Intercept]",1.00030837760443,1798.23006925486,1730.81848767743
1991-12-01,"r_Inflation_Category[low,Intercept]",1.00058426334026,1786.86617575602,1844.00102465351
1991-12-01,"r_Inflation_Category[high,Intercept]",1.00041698121006,1746.25279596572,1835.25251754508
1992-01-01,"b_Intercept",1.0004562497064,1537.53317813979,1672.8203812446
1992-01-01,"b_CAPE",1.0002755506528,2290.31971837205,1592.35029419534
1992-01-01,"sd_Inflation_Category__Intercept",0.999866132904213,885.01889877354,1380.06781515972
1992-01-01,"sigma",1.00065148565912,2196.81125986567,1546.09330148182
1992-01-01,"r_Inflation_Category[negative,Intercept]",1.00101670940535,1573.59725652984,1823.64281633849
1992-01-01,"r_Inflation_Category[low,Intercept]",1.00073321048295,1508.17446636737,1827.89588618249
1992-01-01,"r_Inflation_Category[high,Intercept]",1.00099618650275,1581.22513079555,1800.63003990139
1992-02-01,"b_Intercept",0.999794504014065,1755.25369456551,1744.76691809193
1992-02-01,"b_CAPE",0.999901578072209,2653.69058179945,2155.93573326605
1992-02-01,"sd_Inflation_Category__Intercept",1.00241122026135,749.417426980815,788.782943409578
1992-02-01,"sigma",0.999983261265667,2246.65702051393,1681.55351430422
1992-02-01,"r_Inflation_Category[negative,Intercept]",0.999855694569978,1687.07496825989,1747.75595932355
1992-02-01,"r_Inflation_Category[low,Intercept]",0.999877256234641,1696.35357787769,1831.73081477871
1992-02-01,"r_Inflation_Category[high,Intercept]",0.999813689006176,1649.65049369645,1698.20033063284
1992-03-01,"b_Intercept",0.999859188282281,1857.42906468113,1459.47114223404
1992-03-01,"b_CAPE",1.00331251375343,2705.14864945043,1610.18097575674
1992-03-01,"sd_Inflation_Category__Intercept",1.00069273992883,1025.20729551822,1261.71047859125
1992-03-01,"sigma",1.00130280974693,2351.74525697717,1931.46947156902
1992-03-01,"r_Inflation_Category[negative,Intercept]",0.999680952999626,1841.74861785515,1476.59084504541
1992-03-01,"r_Inflation_Category[low,Intercept]",0.999715917340169,1815.22656665691,1597.04871639416
1992-03-01,"r_Inflation_Category[high,Intercept]",0.999724531963524,1825.69763989737,1548.00105887466
1992-04-01,"b_Intercept",1.00074349629303,1542.10771758091,1504.81831823028
1992-04-01,"b_CAPE",1.00151833201657,2088.01002555032,1479.07757790578
1992-04-01,"sd_Inflation_Category__Intercept",1.00030453241835,877.222456275572,1012.04285534278
1992-04-01,"sigma",1.00036937957596,2299.81137462178,1900.59879216561
1992-04-01,"r_Inflation_Category[negative,Intercept]",1.00044335171333,1609.84800966656,1817.6459047253
1992-04-01,"r_Inflation_Category[low,Intercept]",1.00058073355223,1611.69855751933,1585.77868891151
1992-04-01,"r_Inflation_Category[high,Intercept]",1.00020066358119,1581.45362310779,1516.10938055768
1992-05-01,"b_Intercept",1.0007079512227,1469.21194603917,1597.81976517075
1992-05-01,"b_CAPE",0.999978490756813,2394.95969423723,1915.92114973247
1992-05-01,"sd_Inflation_Category__Intercept",1.00221072128267,938.303291787618,1418.25163920378
1992-05-01,"sigma",0.999773570925886,2365.98971497886,1721.93180580922
1992-05-01,"r_Inflation_Category[negative,Intercept]",1.00106664348206,1583.92630659789,1623.86484485634
1992-05-01,"r_Inflation_Category[low,Intercept]",1.00133409294969,1577.63294701813,1751.61756914286
1992-05-01,"r_Inflation_Category[high,Intercept]",1.00167039408042,1531.05026133921,1611.33634402794
1992-06-01,"b_Intercept",0.999903972483754,1678.47855770529,1754.88406597598
1992-06-01,"b_CAPE",1.00083883952188,2219.09833520267,1608.20866269412
1992-06-01,"sd_Inflation_Category__Intercept",0.99970038376432,960.311951955771,1136.14674021
1992-06-01,"sigma",1.00034385581888,2084.05457352385,1689.39952301633
1992-06-01,"r_Inflation_Category[negative,Intercept]",0.999736436356135,1730.21778600033,1659.91574476135
1992-06-01,"r_Inflation_Category[low,Intercept]",0.999701073015709,1708.73629780145,1601.40470986136
1992-06-01,"r_Inflation_Category[high,Intercept]",1.00012885183397,1677.44173049093,1644.20195540782
1992-07-01,"b_Intercept",1.00117435622479,1788.14335243645,1613.20797805688
1992-07-01,"b_CAPE",1.00003763597413,2069.02138040574,1568.45304875084
1992-07-01,"sd_Inflation_Category__Intercept",0.999705523923385,959.595657176743,1011.29565649282
1992-07-01,"sigma",1.00103665322,2160.96689456391,1847.94266671177
1992-07-01,"r_Inflation_Category[negative,Intercept]",1.00473436199006,1669.38072206026,1729.22375846644
1992-07-01,"r_Inflation_Category[low,Intercept]",1.00226242769725,1671.83170553472,1801.30980117438
1992-07-01,"r_Inflation_Category[high,Intercept]",1.00197781364091,1690.52490457295,1811.43945653664
1992-08-01,"b_Intercept",0.999938224621016,1888.65416577088,1685.34712800238
1992-08-01,"b_CAPE",0.999917663516877,2228.04869091734,1744.00166364073
1992-08-01,"sd_Inflation_Category__Intercept",0.999798036646212,882.918706120709,1467.63703570524
1992-08-01,"sigma",1.00064769106101,2578.31396744609,1896.88388559587
1992-08-01,"r_Inflation_Category[negative,Intercept]",0.999954261568286,1673.06151861627,1564.57628707484
1992-08-01,"r_Inflation_Category[low,Intercept]",1.00015131586349,1749.26938945813,1389.21167738515
1992-08-01,"r_Inflation_Category[high,Intercept]",0.999929236612423,1740.85480780126,1593.49420644201
1992-09-01,"b_Intercept",1.00066180472895,1695.5429629219,1456.16281965921
1992-09-01,"b_CAPE",1.00078707535686,2106.37205213943,1791.03267463395
1992-09-01,"sd_Inflation_Category__Intercept",1.00085597355285,908.096651936387,1030.82126593685
1992-09-01,"sigma",1.00029740224098,2116.98509067592,1522.4166203822
1992-09-01,"r_Inflation_Category[negative,Intercept]",0.999865590915861,1632.08426894641,1673.78258960804
1992-09-01,"r_Inflation_Category[low,Intercept]",0.999959558550804,1601.88465500086,1554.79541157107
1992-09-01,"r_Inflation_Category[high,Intercept]",0.999898404201247,1583.92444274723,1638.57662621269
1992-10-01,"b_Intercept",0.999815698769301,1552.66680575426,1423.1024779834
1992-10-01,"b_CAPE",1.00012851687956,1807.24940102296,2004.88741539533
1992-10-01,"sd_Inflation_Category__Intercept",1.00008623902085,951.253669355632,1054.570003993
1992-10-01,"sigma",0.999823958512002,2030.21045927168,1778.59378807682
1992-10-01,"r_Inflation_Category[negative,Intercept]",0.999765643956116,1530.51947255221,1763.16801825321
1992-10-01,"r_Inflation_Category[low,Intercept]",0.99972367893805,1526.47101158563,1837.45444981463
1992-10-01,"r_Inflation_Category[high,Intercept]",0.999689440989879,1526.62881530385,1734.47220645105
1992-11-01,"b_Intercept",1.00095478795976,1775.22616507678,1564.10154317811
1992-11-01,"b_CAPE",1.00103753405784,1862.72514679565,1609.30826490861
1992-11-01,"sd_Inflation_Category__Intercept",1.0020689300922,1039.87818094487,1515.19112910407
1992-11-01,"sigma",1.00001601738327,2159.21368462226,1555.20506840989
1992-11-01,"r_Inflation_Category[negative,Intercept]",1.0018624415764,1711.83392297037,1837.52465352923
1992-11-01,"r_Inflation_Category[low,Intercept]",1.00146212005072,1704.36833992758,1742.05421990636
1992-11-01,"r_Inflation_Category[high,Intercept]",1.00178899943472,1713.35802824331,1720.67740096736
1992-12-01,"b_Intercept",0.999896588018951,1808.96416043019,1813.20832820437
1992-12-01,"b_CAPE",1.00180264691426,2248.58430312345,1522.84870280436
1992-12-01,"sd_Inflation_Category__Intercept",0.999674069053562,935.989428350735,1264.82007135322
1992-12-01,"sigma",1.00093491288257,2556.27172040025,1841.29336946694
1992-12-01,"r_Inflation_Category[negative,Intercept]",0.9997906087983,1794.4148531274,1857.12372061771
1992-12-01,"r_Inflation_Category[low,Intercept]",0.999903475558853,1770.25232507448,1780.25279930367
1992-12-01,"r_Inflation_Category[high,Intercept]",0.999836267155142,1814.12754490262,1873.28350305685
1993-01-01,"b_Intercept",0.999838118814894,1545.59552794266,1629.25967290659
1993-01-01,"b_CAPE",1.00004932690382,2279.38474568374,1759.44168765012
1993-01-01,"sd_Inflation_Category__Intercept",1.00077084484559,869.502587108951,1371.97394723451
1993-01-01,"sigma",0.999804288077507,2326.66201925291,1722.57878905304
1993-01-01,"r_Inflation_Category[negative,Intercept]",0.999682669933443,1452.56649439923,1500.32016137749
1993-01-01,"r_Inflation_Category[low,Intercept]",0.999729075717299,1579.9899666368,1305.49755746079
1993-01-01,"r_Inflation_Category[high,Intercept]",0.999690014934042,1490.22505450043,1356.80506030409
1993-02-01,"b_Intercept",1.00301289870441,1615.0909716136,1815.29533804323
1993-02-01,"b_CAPE",1.00074334732194,1830.2320545664,1667.00225237823
1993-02-01,"sd_Inflation_Category__Intercept",1.00136037118088,914.695396348431,943.326431262968
1993-02-01,"sigma",1.00261218836539,2087.08318374849,1613.56132429386
1993-02-01,"r_Inflation_Category[negative,Intercept]",1.0035824080435,1483.47574967862,1831.5486981569
1993-02-01,"r_Inflation_Category[low,Intercept]",1.00156471152475,1512.71904835303,1856.47110062222
1993-02-01,"r_Inflation_Category[high,Intercept]",1.00411670220545,1501.6370329496,1713.74762694091
1993-03-01,"b_Intercept",1.0003140468363,1330.79118517089,1262.14377964207
1993-03-01,"b_CAPE",1.00078044991614,1870.98663530681,1280.35009604927
1993-03-01,"sd_Inflation_Category__Intercept",1.00117980265839,910.057128225362,1406.51632859835
1993-03-01,"sigma",1.00312828697702,2430.30796181028,1809.83094626374
1993-03-01,"r_Inflation_Category[negative,Intercept]",1.00085753317435,1124.58759529652,1589.79513944582
1993-03-01,"r_Inflation_Category[low,Intercept]",1.00047617787314,1164.03126461269,1569.50782788309
1993-03-01,"r_Inflation_Category[high,Intercept]",1.00060259256974,1173.44834688872,1501.12580089617
1993-04-01,"b_Intercept",1.00056160041893,1757.96375248427,1787.59359771011
1993-04-01,"b_CAPE",1.00617812886963,2359.03050527965,1643.23068026746
1993-04-01,"sd_Inflation_Category__Intercept",0.999936734657576,793.949289150453,1148.4333517206
1993-04-01,"sigma",0.999831826146099,2192.30124726,1971.8029575182
1993-04-01,"r_Inflation_Category[negative,Intercept]",1.00088007726618,1631.01703731491,1705.17814012002
1993-04-01,"r_Inflation_Category[low,Intercept]",1.00247372606687,1743.14534327659,1766.68541475923
1993-04-01,"r_Inflation_Category[high,Intercept]",1.00198868562472,1729.30720738224,1707.10411167373
1993-05-01,"b_Intercept",1.00043868313273,1693.19703029363,1552.1285520764
1993-05-01,"b_CAPE",1.00018097059945,2439.7079191146,1915.13177769423
1993-05-01,"sd_Inflation_Category__Intercept",1.00274524282581,1057.87185666115,1360.28779091946
1993-05-01,"sigma",0.999959025481875,2422.05298520955,1597.58860807373
1993-05-01,"r_Inflation_Category[negative,Intercept]",1.00056258712308,1706.4537975372,1621.45381512927
1993-05-01,"r_Inflation_Category[low,Intercept]",1.00023911214495,1714.69567028769,1637.09545010147
1993-05-01,"r_Inflation_Category[high,Intercept]",1.00130452254814,1698.02558665202,1598.2226933817
1993-06-01,"b_Intercept",1.00018187542814,1694.13560922551,1806.51993559938
1993-06-01,"b_CAPE",1.00235863151621,2332.65522851694,1807.35558499023
1993-06-01,"sd_Inflation_Category__Intercept",1.00232314046883,710.338097128792,1263.25737373622
1993-06-01,"sigma",0.999748728849405,2456.67981819178,1903.70057077459
1993-06-01,"r_Inflation_Category[negative,Intercept]",1.00045697683914,1697.46146404445,1822.42665002973
1993-06-01,"r_Inflation_Category[low,Intercept]",1.00043415853186,1692.12595154317,1975.05324543673
1993-06-01,"r_Inflation_Category[high,Intercept]",1.00059900975927,1663.6561039915,1970.96011575601
1993-07-01,"b_Intercept",1.00047345707418,1609.91645892922,1699.43944740433
1993-07-01,"b_CAPE",1.00045870093552,2070.2807169477,1560.79941735979
1993-07-01,"sd_Inflation_Category__Intercept",0.999982618104594,949.075523948688,1309.69866541416
1993-07-01,"sigma",0.999887621553722,2202.47702144226,1759.92743549665
1993-07-01,"r_Inflation_Category[negative,Intercept]",0.99985599436499,1590.77946067664,1771.00064852755
1993-07-01,"r_Inflation_Category[low,Intercept]",0.999929635003546,1581.71679287693,1525.87796689193
1993-07-01,"r_Inflation_Category[high,Intercept]",1.00005437829666,1600.67268817768,1657.93976197617
1993-08-01,"b_Intercept",1.00025419595406,1683.4086015403,1514.2276868012
1993-08-01,"b_CAPE",1.00199734773084,2405.90465823803,1898.2506716993
1993-08-01,"sd_Inflation_Category__Intercept",1.0013726275819,1012.57353068159,1633.26175354425
1993-08-01,"sigma",1.00061089613356,2578.4905873944,1493.98484885339
1993-08-01,"r_Inflation_Category[negative,Intercept]",1.00036751896772,1666.56038434274,1533.7913274506
1993-08-01,"r_Inflation_Category[low,Intercept]",0.999988324125444,1658.86883927426,1438.18636162741
1993-08-01,"r_Inflation_Category[high,Intercept]",1.00041299822194,1637.45680503267,1520.44146059876
1993-09-01,"b_Intercept",1.00058279116702,1567.89020214358,1650.31009802041
1993-09-01,"b_CAPE",1.00465288562373,1793.38245178491,1604.72806001046
1993-09-01,"sd_Inflation_Category__Intercept",1.00048484027574,915.941381118933,1459.80396210283
1993-09-01,"sigma",0.999725798133492,2230.20379431008,1851.46455647768
